4.357204914093017578e+00,3.027588129043579102e+00,2.917353868484497070e+00,2.872139692306518555e+00,2.856517553329467773e+00
4.358616828918457031e+00,3.046957731246948242e+00,2.949374437332153320e+00,2.893479824066162109e+00,2.880446434020996094e+00
