4.230569839477539062e+00,3.246659755706787109e+00,3.096088171005249023e+00,2.988466739654541016e+00,2.885023593902587891e+00,2.775218009948730469e+00,2.689764738082885742e+00,2.636964797973632812e+00,2.605333566665649414e+00,2.575946569442749023e+00,2.558936834335327148e+00,2.544985532760620117e+00,2.548915147781372070e+00,2.535799026489257812e+00,2.512118816375732422e+00,2.514649391174316406e+00,2.516892910003662109e+00,2.499074935913085938e+00,2.513246536254882812e+00,2.488742828369140625e+00,2.486884117126464844e+00,2.488076925277709961e+00,2.480226516723632812e+00,2.478134870529174805e+00,2.476240158081054688e+00,2.473224163055419922e+00,2.472105026245117188e+00,2.451397657394409180e+00,2.450611352920532227e+00,2.456747531890869141e+00,2.459279298782348633e+00,2.452891349792480469e+00,2.453478336334228516e+00,2.455158472061157227e+00,2.447038650512695312e+00,2.447762250900268555e+00,2.440556287765502930e+00,2.448567152023315430e+00,2.439627170562744141e+00,2.445024728775024414e+00,2.436850547790527344e+00,2.437216281890869141e+00,2.428462743759155273e+00,2.435336589813232422e+00,2.432944536209106445e+00,2.427032470703125000e+00,2.426481008529663086e+00,2.433274269104003906e+00,2.437588214874267578e+00,2.429661750793457031e+00
4.228932857513427734e+00,3.266015529632568359e+00,3.127190828323364258e+00,3.017941236495971680e+00,2.885608911514282227e+00,2.768326997756958008e+00,2.692339181900024414e+00,2.650991916656494141e+00,2.611638784408569336e+00,2.592560052871704102e+00,2.574384212493896484e+00,2.554676294326782227e+00,2.525765180587768555e+00,2.530172348022460938e+00,2.529101371765136719e+00,2.522541046142578125e+00,2.516620159149169922e+00,2.515732765197753906e+00,2.510651111602783203e+00,2.484657049179077148e+00,2.488913297653198242e+00,2.491933584213256836e+00,2.482569932937622070e+00,2.479031562805175781e+00,2.469811439514160156e+00,2.467066049575805664e+00,2.469600200653076172e+00,2.461998701095581055e+00,2.470730066299438477e+00,2.465275526046752930e+00,2.454540014266967773e+00,2.460415840148925781e+00,2.451891422271728516e+00,2.466109275817871094e+00,2.452861309051513672e+00,2.455461025238037109e+00,2.456223011016845703e+00,2.461513042449951172e+00,2.447362899780273438e+00,2.452979803085327148e+00,2.458252191543579102e+00,2.451458454132080078e+00,2.448364973068237305e+00,2.454008102416992188e+00,2.435803174972534180e+00,2.438508272171020508e+00,2.454218626022338867e+00,2.453395605087280273e+00,2.448889970779418945e+00,2.445474624633789062e+00
