4.230569839477539062e+00,3.246659755706787109e+00,3.096088171005249023e+00,2.988466739654541016e+00,2.885023593902587891e+00
4.228932857513427734e+00,3.266015529632568359e+00,3.127190828323364258e+00,3.017941236495971680e+00,2.885608911514282227e+00
