5.299980640411376953e+00,2.493563652038574219e+00,2.286994218826293945e+00,2.081721544265747070e+00,1.926820039749145508e+00,1.805108189582824707e+00,1.705699205398559570e+00,1.630017995834350586e+00,1.572370886802673340e+00,1.528283953666687012e+00,1.481154322624206543e+00,1.447092890739440918e+00,1.419000506401062012e+00,1.392037987709045410e+00,1.363797307014465332e+00,1.345005750656127930e+00,1.322190046310424805e+00,1.303562045097351074e+00,1.287310123443603516e+00,1.271980762481689453e+00,1.256420850753784180e+00,1.242576956748962402e+00,1.230462312698364258e+00,1.214139580726623535e+00,1.205719351768493652e+00
5.286162853240966797e+00,2.519116640090942383e+00,2.321669340133666992e+00,2.153419017791748047e+00,2.037883043289184570e+00,1.935728430747985840e+00,1.855536818504333496e+00,1.800340414047241211e+00,1.771985173225402832e+00,1.721174001693725586e+00,1.692268967628479004e+00,1.657221674919128418e+00,1.640593886375427246e+00,1.621830582618713379e+00,1.592310190200805664e+00,1.593316674232482910e+00,1.574803352355957031e+00,1.557757258415222168e+00,1.551837801933288574e+00,1.548202991485595703e+00,1.532751798629760742e+00,1.540300250053405762e+00,1.528325080871582031e+00,1.517834663391113281e+00,1.511221051216125488e+00
