4.730469226837158203e+00,4.490034103393554688e+00,4.271929264068603516e+00,4.079180717468261719e+00,3.894389390945434570e+00
4.724065780639648438e+00,4.497716903686523438e+00,4.281804084777832031e+00,4.083438873291015625e+00,3.897951126098632812e+00
