4.766055107116699219e+00,4.564546585083007812e+00,4.388752937316894531e+00,4.224230289459228516e+00,4.085113525390625000e+00
4.760354995727539062e+00,4.561638832092285156e+00,4.384576320648193359e+00,4.233574390411376953e+00,4.087460994720458984e+00
